# The following table is formatted as tab separated values. 
#GeneName	GeneId	TranscriptId	BioType	variants_impact_HIGH	variants_impact_LOW	variants_impact_MODERATE	variants_impact_MODIFIER	variants_effect_3_prime_UTR_variant	variants_effect_5_prime_UTR_premature_start_codon_gain_variant	variants_effect_5_prime_UTR_variant	variants_effect_conservative_inframe_deletion	variants_effect_conservative_inframe_insertion	variants_effect_disruptive_inframe_deletion	variants_effect_disruptive_inframe_insertion	variants_effect_downstream_gene_variant	variants_effect_frameshift_variant	variants_effect_initiator_codon_variant	variants_effect_intron_variant	variants_effect_missense_variant	variants_effect_non_coding_transcript_exon_variant	variants_effect_non_coding_transcript_variant	variants_effect_splice_acceptor_variant	variants_effect_splice_donor_variant	variants_effect_splice_region_variant	variants_effect_start_lost	variants_effect_start_retained_variant	variants_effect_stop_gained	variants_effect_stop_lost	variants_effect_stop_retained_variant	variants_effect_synonymous_variant	variants_effect_upstream_gene_variant
exon-XM_003712760.1-1	GENE_exon-XM_003712760.1-1	rna-XM_003712760.1	protein_coding	0	3	1	37	2	0	0	0	0	0	0	24	0	0	0	1	0	0	0	0	0	0	0	0	0	0	3	11
exon-XM_003712761.1-1	GENE_exon-XM_003712761.1-1	rna-XM_003712761.1	protein_coding	0	0	0	38	0	0	1	0	0	0	0	11	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	24
exon-XM_003712762.1-1	GENE_exon-XM_003712762.1-1	rna-XM_003712762.1	protein_coding	0	4	1	39	7	1	4	0	0	0	0	18	0	0	0	1	0	0	0	0	0	0	0	0	0	0	3	10
exon-XM_003712763.1-1	GENE_exon-XM_003712763.1-1	rna-XM_003712763.1	protein_coding	0	3	0	49	3	0	0	0	0	0	0	21	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	25
exon-XM_003712764.1-1	GENE_exon-XM_003712764.1-1	rna-XM_003712764.1	protein_coding	0	0	1	55	4	0	1	0	0	0	0	24	0	0	5	1	0	0	0	0	0	0	0	0	0	0	0	21
exon-XM_003712765.1-1	GENE_exon-XM_003712765.1-1	rna-XM_003712765.1	protein_coding	0	7	1	42	0	0	1	0	0	0	0	20	0	0	0	1	0	0	0	0	0	0	0	0	0	0	7	21
exon-XM_003712766.1-1	GENE_exon-XM_003712766.1-1	rna-XM_003712766.1	protein_coding	0	6	2	47	7	0	1	0	0	0	0	20	0	0	3	2	0	0	0	0	2	0	0	0	0	0	4	18
exon-XM_003712767.1-1	GENE_exon-XM_003712767.1-1	rna-XM_003712767.1	protein_coding	0	3	0	39	2	0	1	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	24
exon-XM_003712768.1-1	GENE_exon-XM_003712768.1-1	rna-XM_003712768.1	protein_coding	0	6	0	31	1	0	1	0	0	0	0	17	0	0	2	0	0	0	0	0	1	0	0	0	0	0	5	11
exon-XM_003712769.1-1	GENE_exon-XM_003712769.1-1	rna-XM_003712769.1	protein_coding	0	10	4	55	6	0	1	0	0	0	0	34	0	0	0	4	0	0	0	0	0	0	0	0	0	0	10	14
exon-XM_003712770.1-1	GENE_exon-XM_003712770.1-1	rna-XM_003712770.1	protein_coding	0	5	4	67	5	0	1	0	0	0	0	23	0	0	0	4	0	0	0	0	0	0	0	0	0	0	5	38
exon-XM_003712771.1-1	GENE_exon-XM_003712771.1-1	rna-XM_003712771.1	protein_coding	0	3	3	59	0	0	0	0	0	1	0	34	0	0	7	2	0	0	0	0	2	0	0	0	0	0	1	20
exon-XM_003712772.1-1	GENE_exon-XM_003712772.1-1	rna-XM_003712772.1	protein_coding	0	21	3	75	3	2	4	0	0	0	0	39	0	0	0	3	0	0	0	0	0	0	0	0	0	0	19	29
exon-XM_003712773.1-1	GENE_exon-XM_003712773.1-1	rna-XM_003712773.1	protein_coding	0	1	2	49	2	0	2	0	0	0	0	32	0	0	0	2	0	0	0	0	0	0	0	0	0	0	1	13
exon-XM_003712774.1-1	GENE_exon-XM_003712774.1-1	rna-XM_003712774.1	protein_coding	0	3	1	61	3	0	2	0	0	0	0	18	0	0	2	1	0	0	0	0	0	0	0	0	0	0	3	36
exon-XM_003712775.1-1	GENE_exon-XM_003712775.1-1	rna-XM_003712775.1	protein_coding	1	8	3	41	1	0	3	0	0	0	0	19	1	0	1	3	0	0	0	0	0	1	0	0	0	0	8	17
exon-XM_003712776.1-1	GENE_exon-XM_003712776.1-1	rna-XM_003712776.1	protein_coding	0	2	0	50	1	1	1	0	0	0	0	27	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	20
exon-XM_003712777.1-1	GENE_exon-XM_003712777.1-1	rna-XM_003712777.1	protein_coding	0	0	0	38	0	0	0	0	0	0	0	19	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	19
exon-XM_003712778.1-1	GENE_exon-XM_003712778.1-1	rna-XM_003712778.1	protein_coding	0	2	1	53	0	0	0	0	0	0	0	29	0	0	7	1	0	0	0	0	1	0	0	0	0	0	1	18
exon-XM_003712779.1-1	GENE_exon-XM_003712779.1-1	rna-XM_003712779.1	protein_coding	0	3	0	58	0	0	0	0	0	0	0	36	0	0	1	0	0	0	0	0	0	0	0	0	0	0	3	21
exon-XM_003712780.1-1	GENE_exon-XM_003712780.1-1	rna-XM_003712780.1	protein_coding	1	1	0	59	0	0	0	0	0	0	0	27	1	0	1	0	0	0	0	0	0	0	0	0	0	0	1	31
exon-XM_003712781.1-1	GENE_exon-XM_003712781.1-1	rna-XM_003712781.1	protein_coding	0	2	0	62	2	0	5	0	0	0	0	27	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	28
exon-XM_003712782.1-1	GENE_exon-XM_003712782.1-1	rna-XM_003712782.1	protein_coding	0	3	1	68	3	1	4	0	0	0	0	33	0	0	2	1	0	0	0	0	0	0	0	0	0	0	2	26
exon-XM_003712783.1-1	GENE_exon-XM_003712783.1-1	rna-XM_003712783.1	protein_coding	0	3	0	66	6	0	6	0	0	0	0	24	0	0	1	0	0	0	0	0	0	0	0	0	0	0	3	29
exon-XM_003712784.1-1	GENE_exon-XM_003712784.1-1	rna-XM_003712784.1	protein_coding	0	2	5	47	3	0	4	0	0	0	0	14	0	0	0	5	0	0	0	0	0	0	0	0	0	0	2	26
exon-XM_003712785.1-1	GENE_exon-XM_003712785.1-1	rna-XM_003712785.1	protein_coding	0	1	1	46	4	0	0	0	0	0	0	13	0	0	1	1	0	0	0	0	0	0	0	0	0	0	1	28
exon-XM_003712786.1-1	GENE_exon-XM_003712786.1-1	rna-XM_003712786.1	protein_coding	0	3	1	44	3	0	0	0	0	0	0	25	0	0	1	1	0	0	0	0	0	0	0	0	0	0	3	15
exon-XM_003712787.1-1	GENE_exon-XM_003712787.1-1	rna-XM_003712787.1	protein_coding	0	1	0	51	0	0	2	0	0	0	0	19	0	0	4	0	0	0	0	0	0	0	0	0	0	0	1	26
exon-XM_003712788.1-1	GENE_exon-XM_003712788.1-1	rna-XM_003712788.1	protein_coding	0	2	2	54	4	1	1	0	0	0	0	34	0	0	0	2	0	0	0	0	0	0	0	0	0	0	1	15
exon-XM_003712789.1-1	GENE_exon-XM_003712789.1-1	rna-XM_003712789.1	protein_coding	0	4	1	48	3	0	7	0	0	0	0	11	0	0	2	1	0	0	0	0	1	0	0	0	0	0	3	26
exon-XM_003712790.1-1	GENE_exon-XM_003712790.1-1	rna-XM_003712790.1	protein_coding	0	0	1	58	3	0	1	0	0	0	0	25	0	0	2	1	0	0	0	0	0	0	0	0	0	0	0	27
exon-XM_003712791.1-1	GENE_exon-XM_003712791.1-1	rna-XM_003712791.1	protein_coding	0	5	0	75	5	0	7	0	0	0	0	30	0	0	4	0	0	0	0	0	1	0	0	0	0	0	4	30
exon-XM_003712792.1-1	GENE_exon-XM_003712792.1-1	rna-XM_003712792.1	protein_coding	0	3	2	71	7	1	3	0	0	0	0	26	0	0	9	2	0	0	0	0	1	0	0	0	0	0	1	27
exon-XM_003712793.1-1	GENE_exon-XM_003712793.1-1	rna-XM_003712793.1	protein_coding	0	3	2	71	7	1	8	0	0	0	0	26	0	0	4	2	0	0	0	0	1	0	0	0	0	0	1	27
exon-XM_003712794.1-1	GENE_exon-XM_003712794.1-1	rna-XM_003712794.1	protein_coding	0	2	0	67	2	1	3	0	0	0	0	23	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	39
exon-XM_003712795.1-1	GENE_exon-XM_003712795.1-1	rna-XM_003712795.1	protein_coding	0	3	1	65	4	1	2	0	0	0	0	38	0	0	0	1	0	0	0	0	0	0	0	0	0	0	2	21
exon-XM_003712796.1-1	GENE_exon-XM_003712796.1-1	rna-XM_003712796.1	protein_coding	0	11	3	58	6	1	2	0	0	0	0	22	0	0	0	3	0	0	0	0	0	0	0	0	0	1	9	28
exon-XM_003712797.1-1	GENE_exon-XM_003712797.1-1	rna-XM_003712797.1	protein_coding	0	6	0	56	1	0	1	0	0	0	0	26	0	0	10	0	0	0	0	0	1	0	0	0	0	0	5	19
exon-XM_003712798.1-1	GENE_exon-XM_003712798.1-1	rna-XM_003712798.1	protein_coding	0	1	2	71	2	0	2	1	0	0	0	39	0	0	3	1	0	0	0	0	0	0	0	0	0	0	1	25
exon-XM_003712799.1-1	GENE_exon-XM_003712799.1-1	rna-XM_003712799.1	protein_coding	1	1	1	90	0	0	0	0	0	0	0	40	0	0	12	1	0	0	0	1	1	0	0	0	0	0	0	40
exon-XM_003712800.1-1	GENE_exon-XM_003712800.1-1	rna-XM_003712800.1	protein_coding	0	1	0	76	0	0	0	0	0	0	0	35	0	0	2	0	0	0	0	0	0	0	0	0	0	0	1	39
exon-XM_003712801.1-1	GENE_exon-XM_003712801.1-1	rna-XM_003712801.1	protein_coding	0	1	0	99	9	0	10	0	0	0	0	39	0	0	4	0	0	0	0	0	1	0	0	0	0	0	0	38
exon-XM_003712802.1-1	GENE_exon-XM_003712802.1-1	rna-XM_003712802.1	protein_coding	0	5	3	58	0	0	8	0	0	0	0	16	0	0	0	3	0	0	0	0	0	0	0	0	0	0	5	34
exon-XM_003712803.1-1	GENE_exon-XM_003712803.1-1	rna-XM_003712803.1	protein_coding	0	0	0	69	1	0	0	0	0	0	0	46	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	20
exon-XM_003712804.1-1	GENE_exon-XM_003712804.1-1	rna-XM_003712804.1	protein_coding	0	0	0	65	5	0	3	0	0	0	0	23	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	33
exon-XM_003712805.1-1	GENE_exon-XM_003712805.1-1	rna-XM_003712805.1	protein_coding	0	1	0	48	1	0	0	0	0	0	0	18	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	28
exon-XM_003712806.1-1	GENE_exon-XM_003712806.1-1	rna-XM_003712806.1	protein_coding	0	2	4	41	0	0	3	0	0	0	0	22	0	0	0	4	0	0	0	0	0	0	0	0	0	0	2	16
exon-XM_003712807.1-1	GENE_exon-XM_003712807.1-1	rna-XM_003712807.1	protein_coding	0	1	1	51	4	0	10	0	0	0	0	18	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	19
exon-XM_003712808.1-1	GENE_exon-XM_003712808.1-1	rna-XM_003712808.1	protein_coding	0	2	0	55	2	0	1	0	0	0	0	24	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	28
exon-XM_003712809.1-1	GENE_exon-XM_003712809.1-1	rna-XM_003712809.1	protein_coding	0	1	0	47	0	0	0	0	0	0	0	20	0	0	6	0	0	0	0	0	0	0	0	0	0	0	1	21
exon-XM_003712810.1-1	GENE_exon-XM_003712810.1-1	rna-XM_003712810.1	protein_coding	0	1	0	40	0	0	0	0	0	0	0	17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	23
exon-XM_003712811.1-1	GENE_exon-XM_003712811.1-1	rna-XM_003712811.1	protein_coding	0	2	1	57	0	0	4	0	0	0	0	24	0	0	2	1	0	0	0	0	0	0	0	0	0	0	2	27
exon-XM_003712812.1-1	GENE_exon-XM_003712812.1-1	rna-XM_003712812.1	protein_coding	0	4	5	50	7	0	2	0	0	0	0	21	0	0	0	5	0	0	0	0	0	0	0	0	0	0	4	20
exon-XM_003712813.1-1	GENE_exon-XM_003712813.1-1	rna-XM_003712813.1	protein_coding	0	3	4	47	6	0	4	0	0	0	0	22	0	0	1	4	0	0	0	0	0	0	0	0	0	0	3	14
exon-XM_003712814.1-1	GENE_exon-XM_003712814.1-1	rna-XM_003712814.1	protein_coding	0	2	1	45	0	0	1	0	0	0	0	14	0	0	0	1	0	0	0	0	0	0	0	0	0	0	2	30
exon-XM_003712815.1-1	GENE_exon-XM_003712815.1-1	rna-XM_003712815.1	protein_coding	0	2	4	55	0	0	0	0	0	0	0	32	0	0	1	4	0	0	0	0	0	0	0	0	0	0	2	22
exon-XM_003712816.1-1	GENE_exon-XM_003712816.1-1	rna-XM_003712816.1	protein_coding	0	1	4	44	4	0	1	0	0	0	0	23	0	0	0	4	0	0	0	0	0	0	0	0	0	0	1	16
exon-XM_003712817.1-1	GENE_exon-XM_003712817.1-1	rna-XM_003712817.1	protein_coding	1	2	6	36	4	0	0	0	0	0	0	14	1	0	1	6	0	0	0	0	0	0	0	0	0	0	2	17
exon-XM_003712818.1-1	GENE_exon-XM_003712818.1-1	rna-XM_003712818.1	protein_coding	0	5	1	49	2	0	0	0	0	0	0	24	0	0	2	1	0	0	0	0	0	0	0	0	0	0	5	21
exon-XM_003712819.1-1	GENE_exon-XM_003712819.1-1	rna-XM_003712819.1	protein_coding	1	0	1	43	0	0	2	0	0	0	0	22	0	0	2	1	0	0	1	0	0	0	0	0	0	0	0	18
exon-XM_003712820.1-1	GENE_exon-XM_003712820.1-1	rna-XM_003712820.1	protein_coding	0	1	0	55	4	0	6	0	0	0	0	19	0	0	4	0	0	0	0	0	0	0	0	0	0	0	1	22
exon-XM_003712821.1-1	GENE_exon-XM_003712821.1-1	rna-XM_003712821.1	protein_coding	0	1	0	46	2	0	2	0	0	0	0	18	0	0	6	0	0	0	0	0	1	0	0	0	0	0	0	19
exon-XM_003712822.1-1	GENE_exon-XM_003712822.1-1	rna-XM_003712822.1	protein_coding	0	1	4	34	0	0	1	0	0	0	0	14	0	0	0	4	0	0	0	0	0	0	0	0	0	0	1	19
exon-XM_003712823.1-1	GENE_exon-XM_003712823.1-1	rna-XM_003712823.1	protein_coding	0	0	0	62	2	0	5	0	0	0	0	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	35
exon-XM_003712824.1-1	GENE_exon-XM_003712824.1-1	rna-XM_003712824.1	protein_coding	0	0	1	63	1	0	1	0	0	0	0	41	0	0	4	1	0	0	0	0	0	0	0	0	0	0	0	16
exon-XM_003712825.1-1	GENE_exon-XM_003712825.1-1	rna-XM_003712825.1	protein_coding	0	2	1	68	3	0	2	0	0	0	0	22	0	0	1	1	0	0	0	0	0	0	0	0	0	0	2	40
exon-XM_003712826.1-1	GENE_exon-XM_003712826.1-1	rna-XM_003712826.1	protein_coding	0	2	8	29	1	0	0	0	0	0	1	19	0	0	0	7	0	0	0	0	1	0	0	0	0	0	2	9
exon-XM_003712827.1-1	GENE_exon-XM_003712827.1-1	rna-XM_003712827.1	protein_coding	0	0	0	44	8	0	1	0	0	0	0	17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18
exon-XM_003712828.1-1	GENE_exon-XM_003712828.1-1	rna-XM_003712828.1	protein_coding	0	7	8	56	4	0	0	0	0	0	0	21	0	0	2	8	0	0	0	0	1	0	0	0	0	0	6	30
exon-XM_003712829.1-1	GENE_exon-XM_003712829.1-1	rna-XM_003712829.1	protein_coding	1	2	5	48	0	0	0	0	0	0	0	14	0	0	13	5	0	0	0	1	2	0	0	0	0	0	1	23
exon-XM_003712830.1-1	GENE_exon-XM_003712830.1-1	rna-XM_003712830.1	protein_coding	0	3	5	49	0	0	0	0	0	0	0	22	0	0	0	5	0	0	0	0	0	0	0	0	0	0	3	27
exon-XM_003712831.1-1	GENE_exon-XM_003712831.1-1	rna-XM_003712831.1	protein_coding	0	4	0	59	3	0	1	0	0	0	0	25	0	0	1	0	0	0	0	0	0	0	0	0	0	0	4	29
exon-XM_003712832.1-1	GENE_exon-XM_003712832.1-1	rna-XM_003712832.1	protein_coding	0	3	1	62	0	0	0	0	0	0	0	25	0	0	2	1	0	0	0	0	0	0	0	0	0	0	3	35
exon-XM_003712833.1-1	GENE_exon-XM_003712833.1-1	rna-XM_003712833.1	protein_coding	0	0	1	50	0	0	0	0	0	0	0	18	0	0	2	1	0	0	0	0	0	0	0	0	0	0	0	30
exon-XM_003712834.1-1	GENE_exon-XM_003712834.1-1	rna-XM_003712834.1	protein_coding	0	0	2	49	5	0	1	0	0	0	0	19	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	24
exon-XM_003712835.1-1	GENE_exon-XM_003712835.1-1	rna-XM_003712835.1	protein_coding	0	3	1	57	4	0	1	0	0	0	0	17	0	0	0	1	0	0	0	0	0	0	0	0	0	0	3	35
exon-XM_003712836.1-1	GENE_exon-XM_003712836.1-1	rna-XM_003712836.1	protein_coding	0	3	1	48	4	0	0	0	0	0	0	21	0	0	0	1	0	0	0	0	0	0	0	0	0	0	3	23
exon-XM_003712837.1-1	GENE_exon-XM_003712837.1-1	rna-XM_003712837.1	protein_coding	0	0	0	41	5	0	1	0	0	0	0	15	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	19
exon-XM_003712838.1-1	GENE_exon-XM_003712838.1-1	rna-XM_003712838.1	protein_coding	0	2	5	42	2	1	2	0	0	0	0	20	0	0	0	5	0	0	0	0	0	0	0	0	0	0	1	18
exon-XM_003712839.1-1	GENE_exon-XM_003712839.1-1	rna-XM_003712839.1	protein_coding	0	2	3	45	2	0	2	0	0	0	0	23	0	0	0	3	0	0	0	0	0	0	0	0	0	0	2	18
exon-XM_003712840.1-1	GENE_exon-XM_003712840.1-1	rna-XM_003712840.1	protein_coding	1	0	2	52	2	0	1	0	0	0	0	26	0	0	0	2	0	0	0	0	0	0	0	0	1	0	0	23
exon-XM_003712841.1-1	GENE_exon-XM_003712841.1-1	rna-XM_003712841.1	protein_coding	0	1	2	55	2	0	2	0	0	0	0	20	0	0	4	2	0	0	0	0	0	0	0	0	0	0	1	27
exon-XM_003712842.1-1	GENE_exon-XM_003712842.1-1	rna-XM_003712842.1	protein_coding	0	1	0	49	2	0	0	0	0	0	0	17	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	29
exon-XM_003712843.1-1	GENE_exon-XM_003712843.1-1	rna-XM_003712843.1	protein_coding	0	1	1	45	0	0	0	0	0	0	0	27	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	18
exon-XM_003712844.1-1	GENE_exon-XM_003712844.1-1	rna-XM_003712844.1	protein_coding	0	4	1	60	2	0	2	0	0	0	0	25	0	0	0	1	0	0	0	0	0	0	0	0	0	0	4	31
exon-XM_003712845.1-1	GENE_exon-XM_003712845.1-1	rna-XM_003712845.1	protein_coding	0	0	0	54	4	0	0	0	0	0	0	33	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17
exon-XM_003712846.1-1	GENE_exon-XM_003712846.1-1	rna-XM_003712846.1	protein_coding	0	0	0	52	0	0	0	0	0	0	0	18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	34
exon-XM_003712847.1-1	GENE_exon-XM_003712847.1-1	rna-XM_003712847.1	protein_coding	0	5	0	79	8	0	1	0	0	0	0	43	0	0	7	0	0	0	0	0	0	0	0	0	0	0	5	20
exon-XM_003712848.1-1	GENE_exon-XM_003712848.1-1	rna-XM_003712848.1	protein_coding	0	4	3	98	5	1	10	0	0	0	0	31	0	0	2	3	0	0	0	0	2	0	0	0	0	0	1	52
exon-XM_003712849.1-1	GENE_exon-XM_003712849.1-1	rna-XM_003712849.1	protein_coding	0	7	1	76	6	0	0	0	0	0	0	21	0	0	2	1	0	0	0	0	0	0	0	0	0	0	7	47
exon-XM_003712850.1-1	GENE_exon-XM_003712850.1-1	rna-XM_003712850.1	protein_coding	0	6	2	79	1	1	6	0	0	0	0	53	0	0	0	2	0	0	0	0	0	0	0	0	0	0	5	19
exon-XM_003712851.1-1	GENE_exon-XM_003712851.1-1	rna-XM_003712851.1	protein_coding	0	6	1	69	4	0	0	0	0	0	0	29	0	0	0	1	0	0	0	0	0	0	0	0	0	0	6	36
exon-XM_003712852.1-1	GENE_exon-XM_003712852.1-1	rna-XM_003712852.1	protein_coding	0	0	0	57	6	0	0	0	0	0	0	30	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	19
exon-XM_003712853.1-1	GENE_exon-XM_003712853.1-1	rna-XM_003712853.1	protein_coding	0	0	3	53	6	0	3	0	0	0	0	21	0	0	1	3	0	0	0	0	0	0	0	0	0	0	0	22
exon-XM_003712854.1-1	GENE_exon-XM_003712854.1-1	rna-XM_003712854.1	protein_coding	0	3	0	588	8	0	6	0	0	0	0	537	0	0	9	0	0	0	0	0	0	0	0	0	0	0	3	28
exon-XM_003712855.1-1	GENE_exon-XM_003712855.1-1	rna-XM_003712855.1	protein_coding	0	0	0	569	0	0	0	0	0	0	0	64	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	505
exon-XM_003712856.1-1	GENE_exon-XM_003712856.1-1	rna-XM_003712856.1	protein_coding	0	0	0	527	0	0	0	0	0	0	0	18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	509
exon-XM_003712857.1-1	GENE_exon-XM_003712857.1-1	rna-XM_003712857.1	protein_coding	0	1	2	83	2	0	1	0	0	0	0	56	0	0	0	2	0	0	0	0	0	0	0	0	0	0	1	24
exon-XM_003712858.1-1	GENE_exon-XM_003712858.1-1	rna-XM_003712858.1	protein_coding	1	2	3	92	0	0	0	0	0	0	0	25	1	0	1	3	0	0	0	0	0	0	0	0	0	0	2	66
exon-XM_003712859.1-1	GENE_exon-XM_003712859.1-1	rna-XM_003712859.1	protein_coding	0	1	1	89	1	0	3	0	0	0	0	58	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	27
exon-XM_003712860.1-1	GENE_exon-XM_003712860.1-1	rna-XM_003712860.1	protein_coding	0	18	1	85	14	0	0	0	0	0	0	21	0	0	7	1	0	0	0	0	1	0	0	0	0	0	17	44
exon-XM_003712861.1-1	GENE_exon-XM_003712861.1-1	rna-XM_003712861.1	protein_coding	0	6	3	67	6	1	8	0	0	0	0	35	0	0	2	3	0	0	0	0	1	0	0	0	0	0	4	17
exon-XM_003712862.1-1	GENE_exon-XM_003712862.1-1	rna-XM_003712862.1	protein_coding	0	3	1	88	2	0	12	0	0	0	0	26	0	0	10	1	0	0	0	0	0	0	0	0	0	0	3	38
exon-XM_003712863.1-1	GENE_exon-XM_003712863.1-1	rna-XM_003712863.1	protein_coding	0	2	2	74	3	0	0	0	0	0	0	45	0	0	0	2	0	0	0	0	0	0	0	0	0	0	2	26
exon-XM_003712864.1-1	GENE_exon-XM_003712864.1-1	rna-XM_003712864.1	protein_coding	0	3	2	58	4	0	2	0	0	0	0	28	0	0	0	2	0	0	0	0	0	0	0	0	0	0	3	24
exon-XM_003712865.1-1	GENE_exon-XM_003712865.1-1	rna-XM_003712865.1	protein_coding	0	2	1	58	1	0	0	0	0	0	0	26	0	0	0	1	0	0	0	0	0	0	0	0	0	0	2	31
exon-XM_003712866.1-1	GENE_exon-XM_003712866.1-1	rna-XM_003712866.1	protein_coding	0	3	2	54	13	0	0	0	0	0	0	19	0	0	0	2	0	0	0	0	0	0	0	0	0	0	3	22
exon-XM_003712867.1-1	GENE_exon-XM_003712867.1-1	rna-XM_003712867.1	protein_coding	0	1	1	53	0	0	0	0	0	0	0	30	0	0	6	1	0	0	0	0	1	0	0	0	0	0	0	18
exon-XM_003712868.1-1	GENE_exon-XM_003712868.1-1	rna-XM_003712868.1	protein_coding	0	2	3	53	3	0	0	0	0	0	0	21	0	0	0	3	0	0	0	0	1	0	0	0	0	0	2	29
exon-XM_003712869.1-1	GENE_exon-XM_003712869.1-1	rna-XM_003712869.1	protein_coding	0	6	2	65	3	2	2	0	0	0	0	25	0	0	0	2	0	0	0	0	0	0	0	0	0	0	4	35
exon-XM_003712870.1-1	GENE_exon-XM_003712870.1-1	rna-XM_003712870.1	protein_coding	0	4	0	61	4	0	2	0	0	0	0	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	35
exon-XM_003712871.1-1	GENE_exon-XM_003712871.1-1	rna-XM_003712871.1	protein_coding	0	2	1	67	2	0	2	0	0	0	0	27	0	0	4	1	0	0	0	0	1	0	0	0	0	0	1	33
exon-XM_003712872.1-1	GENE_exon-XM_003712872.1-1	rna-XM_003712872.1	protein_coding	0	4	0	68	1	0	6	0	0	0	0	29	0	0	1	0	0	0	0	0	1	0	0	0	0	0	3	32
exon-XM_003712873.1-1	GENE_exon-XM_003712873.1-1	rna-XM_003712873.1	protein_coding	0	0	0	59	0	0	0	0	0	0	0	34	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	24
exon-XM_003712874.1-1	GENE_exon-XM_003712874.1-1	rna-XM_003712874.1	protein_coding	1	7	2	67	1	0	0	0	0	0	0	28	1	0	0	2	0	0	0	0	0	0	0	0	0	0	7	38
exon-XM_003712875.1-1	GENE_exon-XM_003712875.1-1	rna-XM_003712875.1	protein_coding	1	4	7	57	2	0	0	0	0	0	0	30	0	0	0	7	0	0	0	0	0	1	0	0	0	0	4	25
exon-XM_003712876.1-1	GENE_exon-XM_003712876.1-1	rna-XM_003712876.1	protein_coding	0	8	2	57	0	0	0	0	0	0	0	36	0	0	5	2	0	0	0	0	0	0	0	0	0	0	8	16
exon-XM_003712877.1-1	GENE_exon-XM_003712877.1-1	rna-XM_003712877.1	protein_coding	0	1	0	50	0	0	0	0	0	0	0	11	0	0	2	0	0	0	0	0	1	0	0	0	0	0	0	38
exon-XM_003712878.1-1	GENE_exon-XM_003712878.1-1	rna-XM_003712878.1	protein_coding	0	0	0	41	0	0	0	0	0	0	0	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	27
exon-XM_003712879.1-1	GENE_exon-XM_003712879.1-1	rna-XM_003712879.1	protein_coding	0	2	0	40	0	0	0	0	0	0	0	18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	22
exon-XM_003712880.1-1	GENE_exon-XM_003712880.1-1	rna-XM_003712880.1	protein_coding	0	0	0	47	1	0	3	0	0	0	0	18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	25
exon-XM_003712881.1-1	GENE_exon-XM_003712881.1-1	rna-XM_003712881.1	protein_coding	0	3	4	45	0	0	0	0	0	0	0	10	0	0	1	4	0	0	0	0	0	0	0	0	0	0	3	34
exon-XM_003712882.1-1	GENE_exon-XM_003712882.1-1	rna-XM_003712882.1	protein_coding	0	5	5	71	1	0	2	0	0	0	0	17	0	0	1	5	0	0	0	0	0	0	0	0	0	0	5	50
exon-XM_003712883.1-1	GENE_exon-XM_003712883.1-1	rna-XM_003712883.1	protein_coding	1	5	9	68	4	0	0	0	0	0	0	29	1	0	9	9	0	0	0	0	1	0	0	0	0	0	4	27
exon-XM_003712884.1-1	GENE_exon-XM_003712884.1-1	rna-XM_003712884.1	protein_coding	0	1	5	72	0	0	0	0	0	0	0	17	0	0	1	5	0	0	0	0	0	0	0	0	0	0	1	54
exon-XM_003712885.1-1	GENE_exon-XM_003712885.1-1	rna-XM_003712885.1	protein_coding	0	4	1	70	0	0	0	0	0	0	0	17	0	0	1	1	0	0	0	0	0	0	0	0	0	0	4	52
exon-XM_003712886.1-1	GENE_exon-XM_003712886.1-1	rna-XM_003712886.1	protein_coding	0	5	3	61	0	0	0	0	0	0	0	46	0	0	1	3	0	0	0	0	0	0	0	0	0	0	5	14
